"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.317129314E3,1.935544223E1,-9.905865463E1,2.240682724E3,2.233138184E3,1.389999986E0,3.572000122E2,2.215327109E0,3.790092468E0,2.500000000E0,4.400000000E1
1.318129708E3,1.935545501E1,-9.905866027E1,2.240215665E3,2.232671143E3,1.370000005E0,3.426000061E2,2.216927553E0,3.790092468E0,2.500000000E0,4.400000000E1
1.319130039E3,1.935546734E1,-9.905866814E1,2.240024979E3,2.232480469E3,1.419999957E0,3.377999878E2,2.218512859E0,3.790092468E0,2.500000000E0,4.400000000E1
1.320129488E3,1.935547816E1,-9.905867798E1,2.240123363E3,2.232578857E3,1.500000000E0,3.288999939E2,2.220115144E0,3.790092468E0,2.500000000E0,4.400000000E1
1.321129949E3,1.935548847E1,-9.905868865E1,2.240371896E3,2.232827393E3,1.419999957E0,3.275000000E2,2.221474370E0,3.790092468E0,2.500000000E0,4.400000000E1
1.322129431E3,1.935549962E1,-9.905869396E1,2.240616266E3,2.233071777E3,1.399999976E0,3.450000000E2,2.222991092E0,3.790092468E0,2.500000000E0,4.400000000E1
1.323129941E3,1.935551326E1,-9.905869404E1,2.240454615E3,2.232910156E3,1.490000010E0,4.099999905E0,2.224465315E0,3.790092468E0,2.500000000E0,4.400000000E1
1.324129974E3,1.935552635E1,-9.905869181E1,2.240348868E3,2.232804443E3,1.450000048E0,1.650000000E1,2.226135428E0,3.790092468E0,2.500000000E0,4.400000000E1
1.325129329E3,1.935554009E1,-9.905868538E1,2.240642282E3,2.233097900E3,1.549999952E0,2.750000000E1,2.227762276E0,3.790092468E0,2.500000000E0,4.400000000E1
1.326129670E3,1.935555152E1,-9.905867570E1,2.240535304E3,2.232990967E3,1.419999957E0,3.459999847E1,2.229453804E0,3.790092468E0,2.500000000E0,4.400000000E1
1.327129465E3,1.935556530E1,-9.905866887E1,2.240196880E3,2.232652588E3,1.490000010E0,2.729999924E1,2.230942903E0,3.790092468E0,2.500000000E0,4.300000000E1
1.328129447E3,1.935557695E1,-9.905866187E1,2.240303774E3,2.232759521E3,1.429999948E0,3.490000153E1,2.232484048E0,3.790092468E0,2.500000000E0,4.300000000E1
1.329129140E3,1.935558873E1,-9.905865413E1,2.240118674E3,2.232574463E3,1.409999967E0,3.179999924E1,2.233993872E0,3.790092468E0,2.500000000E0,4.300000000E1
1.330129688E3,1.935560083E1,-9.905864760E1,2.240346417E3,2.232802246E3,1.409999967E0,2.629999924E1,2.235504593E0,3.790092468E0,2.500000000E0,4.200000000E1
1.331129450E3,1.935561344E1,-9.905864224E1,2.240751164E3,2.233207031E3,1.460000038E0,1.839999962E1,2.237098840E0,3.790092468E0,2.500000000E0,4.200000000E1
1.332129725E3,1.935562647E1,-9.905863590E1,2.240830956E3,2.233286865E3,1.509999990E0,2.100000000E1,2.238689066E0,3.790092468E0,2.500000000E0,4.200000000E1
1.333129132E3,1.935563906E1,-9.905862871E1,2.241077251E3,2.233533203E3,1.470000029E0,2.389999962E1,2.240187872E0,3.790092468E0,2.500000000E0,4.200000000E1
1.334129575E3,1.935565189E1,-9.905862433E1,2.240928532E3,2.233384521E3,1.429999948E0,1.569999981E1,2.241626313E0,3.790092468E0,2.500000000E0,4.200000000E1
1.335129134E3,1.935566441E1,-9.905862088E1,2.240888947E3,2.233344971E3,1.480000019E0,1.480000019E1,2.242912515E0,3.790092468E0,2.500000000E0,4.200000000E1
1.336130016E3,1.935567384E1,-9.905861378E1,2.240088375E3,2.232544434E3,1.419999957E0,2.410000038E1,2.243364001E0,3.790092468E0,2.500000000E0,4.200000000E1
1.337129394E3,1.935567684E1,-9.905861088E1,2.240947981E3,2.233404053E3,7.799999714E-1,2.429999924E1,2.244260399E0,3.790092468E0,2.500000000E0,4.200000000E1
1.338129087E3,1.935568454E1,-9.905860835E1,2.240961143E3,2.233417236E3,1.299999952E0,1.950000000E1,2.245803624E0,3.790092468E0,2.500000000E0,4.200000000E1
1.339129692E3,1.935569796E1,-9.905860460E1,2.240952804E3,2.233408936E3,1.720000029E0,2.279999924E1,2.247731547E0,3.790092468E0,2.500000000E0,4.200000000E1
1.340129635E3,1.935571457E1,-9.905859933E1,2.241234739E3,2.233690918E3,1.980000019E0,2.000000000E1,2.249441535E0,3.790092468E0,2.500000000E0,4.200000000E1
1.341129659E3,1.935572952E1,-9.905859551E1,2.241203204E3,2.233659424E3,1.690000057E0,1.789999962E1,2.251016378E0,3.790092468E0,2.500000000E0,4.200000000E1
1.342129323E3,1.935574312E1,-9.905859132E1,2.240663859E3,2.233120117E3,1.470000029E0,1.589999962E1,2.252527534E0,3.790092468E0,2.500000000E0,4.200000000E1
1.343129548E3,1.935575592E1,-9.905858648E1,2.240333498E3,2.232789795E3,1.590000033E0,2.139999962E1,2.254652593E0,3.790092468E0,2.500000000E0,4.100000000E1
1.344129208E3,1.935577173E1,-9.905857510E1,2.240281194E3,2.232737549E3,2.240000010E0,3.290000153E1,2.256539745E0,3.790092468E0,2.500000000E0,4.300000000E1
1.345129673E3,1.935578841E1,-9.905857178E1,2.239718651E3,2.232175049E3,1.820000052E0,1.670000076E1,2.257556653E0,3.790092468E0,2.500000000E0,4.300000000E1
1.346129241E3,1.935579754E1,-9.905857122E1,2.240098756E3,2.232555176E3,1.549999952E0,1.419999981E1,2.258731382E0,3.790092468E0,2.500000000E0,4.300000000E1
1.347129728E3,1.935580810E1,-9.905857089E1,2.240799904E3,2.233256348E3,1.480000019E0,7.000000000E0,2.259898208E0,3.790092468E0,2.500000000E0,4.300000000E1
1.348129281E3,1.935581834E1,-9.905856846E1,2.240820872E3,2.233277344E3,1.480000019E0,1.010000038E1,2.261358668E0,3.790092468E0,2.500000000E0,4.300000000E1
1.349129701E3,1.935583104E1,-9.905856491E1,2.240633336E3,2.233089844E3,1.529999971E0,1.430000019E1,2.263019560E0,3.790092468E0,2.500000000E0,4.300000000E1
1.350129967E3,1.935584594E1,-9.905856380E1,2.240525147E3,2.232981689E3,1.610000014E0,7.500000000E0,2.264556315E0,3.790092468E0,2.500000000E0,4.100000000E1
1.351129358E3,1.935585950E1,-9.905856097E1,2.240366175E3,2.232822754E3,1.580000043E0,1.369999981E1,2.266169501E0,3.790092468E0,2.500000000E0,4.100000000E1
1.352129688E3,1.935587399E1,-9.905856021E1,2.240494071E3,2.232950684E3,1.610000014E0,4.000000000E0,2.267885885E0,3.790092468E0,2.500000000E0,4.100000000E1
1.353129374E3,1.935588937E1,-9.905856160E1,2.241246236E3,2.233702881E3,1.580000043E0,3.200000048E0,2.269566548E0,3.790092468E0,2.500000000E0,4.100000000E1
1.354129722E3,1.935590443E1,-9.905856296E1,2.241192495E3,2.233649170E3,1.539999962E0,3.595000000E2,2.271149543E0,3.790092468E0,2.500000000E0,4.100000000E1
1.355129567E3,1.935591865E1,-9.905856368E1,2.241111409E3,2.233568115E3,1.500000000E0,3.592000122E2,2.272325776E0,3.790092468E0,2.500000000E0,4.100000000E1
1.356129183E3,1.935592873E1,-9.905856708E1,2.240570866E3,2.233027588E3,1.320000052E0,3.461000061E2,2.273699246E0,3.790092468E0,2.500000000E0,4.100000000E1
1.357129378E3,1.935593904E1,-9.905857429E1,2.240972469E3,2.233429199E3,1.450000048E0,3.361000061E2,2.275160165E0,3.790092468E0,2.500000000E0,4.100000000E1
1.358129706E3,1.935595184E1,-9.905857743E1,2.240904087E3,2.233360840E3,1.480000019E0,3.547999878E2,2.276598559E0,3.790092468E0,2.500000000E0,4.100000000E1
1.359129722E3,1.935596477E1,-9.905857702E1,2.240639409E3,2.233096191E3,1.460000038E0,2.700000048E0,2.278268208E0,3.790092468E0,2.500000000E0,4.100000000E1
1.360130040E3,1.935597905E1,-9.905857210E1,2.240832726E3,2.233289551E3,1.549999952E0,2.070000076E1,2.279890061E0,3.790092468E0,2.500000000E0,4.000000000E1
1.361129380E3,1.935599327E1,-9.905856866E1,2.240840989E3,2.233297852E3,1.470000029E0,1.670000076E1,2.281302371E0,3.790092468E0,2.500000000E0,4.000000000E1
1.362130019E3,1.935600514E1,-9.905856387E1,2.240625621E3,2.233082520E3,1.309999943E0,1.720000076E1,2.282721763E0,3.790092468E0,2.500000000E0,4.100000000E1
1.363129500E3,1.935601617E1,-9.905855706E1,2.240786471E3,2.233243408E3,1.399999976E0,2.539999962E1,2.284184692E0,3.790092468E0,2.500000000E0,4.000000000E1
1.364129479E3,1.935602859E1,-9.905855246E1,2.240589413E3,2.233046387E3,1.340000033E0,1.789999962E1,2.285716717E0,3.790092468E0,2.500000000E0,4.100000000E1
1.365129699E3,1.935604229E1,-9.905855091E1,2.240159203E3,2.232616211E3,1.399999976E0,1.269999981E1,2.287286022E0,3.790092468E0,2.500000000E0,4.100000000E1
1.366129408E3,1.935605629E1,-9.905854902E1,2.240485828E3,2.232942871E3,1.450000048E0,1.580000019E1,2.288661190E0,3.790092468E0,2.500000000E0,4.100000000E1
1.367129662E3,1.935606856E1,-9.905854738E1,2.240486042E3,2.232943115E3,1.379999995E0,1.110000038E1,2.289476356E0,3.790092468E0,2.500000000E0,4.100000000E1
1.368129855E3,1.935607583E1,-9.905854838E1,2.240314641E3,2.232771729E3,8.100000024E-1,3.570000000E2,2.289680476E0,3.790092468E0,2.500000000E0,4.000000000E1
1.369130038E3,1.935607757E1,-9.905854900E1,2.240875917E3,2.233333008E3,0.000000000E0,NaN,2.289782237E0,3.790092468E0,2.500000000E0,4.100000000E1
1.370129170E3,1.935607728E1,-9.905854992E1,2.240886174E3,2.233343262E3,0.000000000E0,NaN,2.291416487E0,3.790092468E0,2.500000000E0,4.100000000E1
1.371129707E3,1.935609004E1,-9.905854219E1,2.240699851E3,2.233156982E3,1.769999981E0,2.879999924E1,2.292102822E0,3.790092468E0,2.500000000E0,4.000000000E1
1.372129381E3,1.935609574E1,-9.905853968E1,2.240530888E3,2.232988037E3,4.900000095E-1,1.710000038E1,2.292955278E0,3.790092468E0,2.500000000E0,4.000000000E1
1.373130022E3,1.935610309E1,-9.905853737E1,2.240456404E3,2.232913574E3,9.900000095E-1,2.070000076E1,2.293694804E0,3.790092468E0,2.500000000E0,3.900000000E1
1.374129325E3,1.935610938E1,-9.905853508E1,2.240793055E3,2.233250244E3,7.900000215E-1,1.019999981E1,2.294682275E0,3.790092468E0,2.500000000E0,4.000000000E1
1.375129487E3,1.935611801E1,-9.905853286E1,2.240633363E3,2.233090576E3,1.139999986E0,7.500000000E0,2.295602446E0,3.790092468E0,2.500000000E0,4.000000000E1
1.376129145E3,1.935612570E1,-9.905852962E1,2.240335732E3,2.232792969E3,1.090000033E0,1.060000038E1,2.296842710E0,3.790092468E0,2.500000000E0,4.000000000E1
1.377129873E3,1.935613609E1,-9.905852532E1,2.240652839E3,2.233110107E3,1.419999957E0,9.300000191E0,2.298269716E0,3.790092468E0,2.500000000E0,4.100000000E1
1.378129554E3,1.935614857E1,-9.905852215E1,2.241297581E3,2.233754883E3,1.519999981E0,2.400000095E0,2.299541334E0,3.790092468E0,2.500000000E0,4.100000000E1
1.379129202E3,1.935615975E1,-9.905851960E1,2.241175480E3,2.233632812E3,1.460000038E0,5.500000000E0,2.300951323E0,3.790092468E0,2.500000000E0,4.100000000E1
1.380129012E3,1.935617198E1,-9.905851605E1,2.241418122E3,2.233875488E3,1.539999962E0,1.110000038E1,2.302308838E0,3.790092468E0,2.500000000E0,4.100000000E1
1.381130017E3,1.935618372E1,-9.905851250E1,2.241255246E3,2.233712646E3,1.509999990E0,7.900000095E0,2.303412940E0,3.790092468E0,2.500000000E0,4.000000000E1
1.382129898E3,1.935619295E1,-9.905850862E1,2.240962494E3,2.233419922E3,1.299999952E0,1.419999981E1,2.304771691E0,3.790092468E0,2.500000000E0,4.100000000E1
1.383129439E3,1.935620514E1,-9.905850772E1,2.241075013E3,2.233532471E3,1.480000019E0,3.000000000E0,2.306271342E0,3.790092468E0,2.500000000E0,4.100000000E1
1.384129630E3,1.935621849E1,-9.905850569E1,2.240824003E3,2.233281494E3,1.500000000E0,1.620000076E1,2.307881035E0,3.790092468E0,2.500000000E0,4.100000000E1
1.385129713E3,1.935623265E1,-9.905850250E1,2.240569815E3,2.233027344E3,1.450000048E0,1.330000019E1,2.309386179E0,3.790092468E0,2.500000000E0,4.100000000E1
1.386129045E3,1.935624618E1,-9.905850207E1,2.240740438E3,2.233197998E3,1.440000057E0,3.799999952E0,2.310785078E0,3.790092468E0,2.500000000E0,4.100000000E1
1.387129626E3,1.935625850E1,-9.905849937E1,2.240212329E3,2.232669922E3,1.429999948E0,1.110000038E1,2.312221474E0,3.790092468E0,2.500000000E0,4.100000000E1
1.388129872E3,1.935627071E1,-9.905849490E1,2.239818005E3,2.232275635E3,1.399999976E0,1.450000000E1,2.313694901E0,3.790092468E0,2.500000000E0,4.100000000E1
1.389129467E3,1.935628330E1,-9.905849052E1,2.239836767E3,2.232294434E3,1.419999957E0,1.480000019E1,2.315012196E0,3.790092468E0,2.500000000E0,4.100000000E1
1.390130025E3,1.935629478E1,-9.905848742E1,2.239444402E3,2.231902100E3,1.289999962E0,1.250000000E1,2.316376005E0,3.790092468E0,2.500000000E0,4.100000000E1
1.391129279E3,1.935630699E1,-9.905848619E1,2.238836218E3,2.231293945E3,1.330000043E0,7.400000095E0,2.317940660E0,3.790092468E0,2.500000000E0,4.100000000E1
1.392129909E3,1.935632089E1,-9.905848387E1,2.239020752E3,2.231478516E3,1.379999995E0,9.899999619E0,2.319343896E0,3.790092468E0,2.500000000E0,4.200000000E1
1.393129671E3,1.935633323E1,-9.905848107E1,2.239280241E3,2.231738037E3,1.370000005E0,8.899999619E0,2.320729306E0,3.790092468E0,2.500000000E0,4.200000000E1
1.394129405E3,1.935634502E1,-9.905847680E1,2.239679376E3,2.232137207E3,1.370000005E0,1.239999962E1,2.322057091E0,3.790092468E0,2.500000000E0,4.200000000E1
1.395129715E3,1.935635638E1,-9.905847290E1,2.239165671E3,2.231623535E3,1.330000043E0,1.330000019E1,2.323485851E0,3.790092468E0,2.514192581E0,4.200000000E1
1.396130018E3,1.935636818E1,-9.905846751E1,2.238944930E3,2.231402832E3,1.429999948E0,2.379999924E1,2.324846966E0,3.790092468E0,2.846871138E0,4.200000000E1
1.397129940E3,1.935637919E1,-9.905846184E1,2.239404856E3,2.231862793E3,1.370000005E0,2.070000076E1,2.326166340E0,3.790092468E0,2.847713470E0,4.200000000E1
1.398129811E3,1.935639085E1,-9.905845951E1,2.239143594E3,2.231601562E3,1.379999995E0,1.200000000E1,2.327518517E0,3.790092468E0,2.715524912E0,4.200000000E1
1.399129220E3,1.935640272E1,-9.905845671E1,2.239644295E3,2.232102295E3,1.350000024E0,1.419999981E1,2.328846487E0,3.790092468E0,2.811351776E0,4.200000000E1
1.400129894E3,1.935641454E1,-9.905845490E1,2.239885232E3,2.232343262E3,1.299999952E0,1.000000000E1,2.330068379E0,3.790092468E0,2.698803425E0,4.300000000E1
1.401129400E3,1.935642551E1,-9.905845422E1,2.239760206E3,2.232218262E3,1.259999990E0,1.189999962E1,2.331252143E0,3.790092468E0,2.645139456E0,4.300000000E1
1.402129862E3,1.935643607E1,-9.905845279E1,2.239956468E3,2.232414551E3,1.179999948E0,1.280000019E1,2.332544471E0,3.790092468E0,2.573256254E0,4.200000000E1
1.403129371E3,1.935644746E1,-9.905845034E1,2.240557756E3,2.233015869E3,1.240000010E0,1.460000038E1,2.333650598E0,3.790092468E0,2.500000000E0,4.200000000E1
1.404130029E3,1.935645675E1,-9.905844657E1,2.240558705E3,2.233016846E3,1.100000024E0,1.910000038E1,2.334709620E0,3.790092468E0,2.500000000E0,4.200000000E1
1.405129201E3,1.935646538E1,-9.905844230E1,2.240732017E3,2.233190186E3,9.900000095E-1,1.820000076E1,2.336139546E0,3.790092468E0,2.500000000E0,4.100000000E1
1.406129636E3,1.935647792E1,-9.905843928E1,2.240357227E3,2.232815430E3,1.250000000E0,1.620000076E1,2.337546448E0,3.790092468E0,2.500000000E0,4.100000000E1
1.407129604E3,1.935649039E1,-9.905843701E1,2.239931169E3,2.232389404E3,1.110000014E0,1.280000019E1,2.339066114E0,3.790092468E0,2.500000000E0,4.100000000E1
1.408129869E3,1.935650396E1,-9.905843529E1,2.239912581E3,2.232370850E3,1.240000010E0,7.099999905E0,2.340759143E0,3.790092468E0,2.500000000E0,4.100000000E1
1.409129390E3,1.935651913E1,-9.905843391E1,2.240722358E3,2.233180664E3,1.340000033E0,6.900000095E0,2.342268221E0,3.790092468E0,2.500000000E0,4.200000000E1
1.410130023E3,1.935653244E1,-9.905843110E1,2.241025790E3,2.233484131E3,1.259999990E0,1.260000038E1,2.343747394E0,3.790092468E0,2.500000000E0,4.200000000E1
1.411129201E3,1.935654563E1,-9.905842927E1,2.241159790E3,2.233618164E3,1.299999952E0,8.000000000E0,2.345105892E0,3.790092468E0,2.582965374E0,4.100000000E1
1.412129841E3,1.935655728E1,-9.905842537E1,2.240099209E3,2.232557617E3,1.240000010E0,1.710000038E1,2.346658152E0,3.790092468E0,2.500000000E0,4.100000000E1
1.413129877E3,1.935657094E1,-9.905842232E1,2.240155813E3,2.232614258E3,1.299999952E0,1.130000019E1,2.348032902E0,3.790092468E0,2.500000000E0,4.200000000E1
1.414129490E3,1.935658317E1,-9.905842040E1,2.240400655E3,2.232859131E3,1.340000033E0,1.419999981E1,2.349575703E0,3.790092468E0,2.500000000E0,4.200000000E1
1.415129960E3,1.935659701E1,-9.905841936E1,2.240938464E3,2.233396973E3,1.340000033E0,9.500000000E0,2.351016166E0,3.790092468E0,2.500000000E0,4.200000000E1
1.416129843E3,1.935660993E1,-9.905841836E1,2.241140582E3,2.233599121E3,1.330000043E0,5.000000000E0,2.352599022E0,3.790092468E0,2.500000000E0,4.100000000E1
1.417129339E3,1.935662393E1,-9.905841563E1,2.240903240E3,2.233361816E3,1.450000048E0,1.400000000E1,2.354420009E0,3.790092468E0,2.500000000E0,4.200000000E1
1.418129568E3,1.935663809E1,-9.905840691E1,2.240048943E3,2.232507568E3,1.690000057E0,3.150000000E1,2.356656151E0,3.790092468E0,2.500000000E0,4.200000000E1
1.419129329E3,1.935665785E1,-9.905840295E1,2.239584292E3,2.232042969E3,2.420000076E0,8.000000119E-1,2.359368536E0,3.790092468E0,2.500000000E0,4.100000000E1
1.420129582E3,1.935668091E1,-9.905839452E1,2.239637202E3,2.232095947E3,2.329999924E0,2.200000000E1,2.362284328E0,3.790092468E0,2.500000000E0,4.100000000E1
1.421129740E3,1.935670689E1,-9.905839075E1,2.238886892E3,2.231345703E3,2.720000029E0,5.699999809E0,2.365767908E0,3.790092468E0,2.500000000E0,4.100000000E1
1.422130048E3,1.935673762E1,-9.905838429E1,2.238980072E3,2.231438965E3,3.759999990E0,1.100000000E1,2.369731200E0,3.790092468E0,2.500000000E0,4.100000000E1
1.423129512E3,1.935677277E1,-9.905837803E1,2.238989014E3,2.231447998E3,3.789999962E0,9.100000381E0,2.373490321E0,3.790092468E0,2.500000000E0,4.100000000E1
1.424129489E3,1.935680633E1,-9.905837371E1,2.237955728E3,2.230414795E3,3.430000067E0,8.000000000E0,2.376351130E0,3.790092468E0,2.500000000E0,4.100000000E1
1.425129656E3,1.935683198E1,-9.905837159E1,2.237842873E3,2.230302002E3,2.250000000E0,3.200000048E0,2.379005777E0,3.790092468E0,2.500000000E0,4.100000000E1
1.426129156E3,1.935685583E1,-9.905837272E1,2.237679004E3,2.230138184E3,2.750000000E0,1.000000015E-1,2.381259317E0,3.790092468E0,2.500000000E0,4.000000000E1
1.427130090E3,1.935687599E1,-9.905837492E1,2.237866463E3,2.230325684E3,1.620000005E0,3.566000061E2,2.383011878E0,3.790092468E0,2.500000000E0,4.100000000E1
1.428129211E3,1.935689172E1,-9.905837597E1,2.238555395E3,2.231014648E3,1.330000043E0,4.000000000E0,2.384707396E0,3.790092468E0,2.500000000E0,4.200000000E1
1.429129797E3,1.935690660E1,-9.905837950E1,2.239194773E3,2.231654053E3,1.549999952E0,3.526000061E2,2.386894794E0,3.790092468E0,2.500000000E0,4.300000000E1
1.430129258E3,1.935692625E1,-9.905838048E1,2.238076322E3,2.230535645E3,1.990000010E0,3.587000122E2,2.389210073E0,3.790092468E0,2.500000000E0,4.300000000E1
1.431129866E3,1.935694689E1,-9.905838339E1,2.237636829E3,2.230096191E3,1.610000014E0,3.471000061E2,2.391476994E0,3.790092468E0,2.500000000E0,4.300000000E1
1.432129622E3,1.935696725E1,-9.905838228E1,2.236540590E3,2.229000000E3,1.769999981E0,5.000000000E0,2.393718803E0,3.790092468E0,2.500000000E0,4.300000000E1
1.433129520E3,1.935698684E1,-9.905837723E1,2.236364510E3,2.228823975E3,1.440000057E0,6.400000095E0,2.397250177E0,3.790092468E0,2.500000000E0,4.300000000E1
1.434129224E3,1.935701702E1,-9.905836675E1,2.236161297E3,2.228620850E3,3.670000076E0,1.820000076E1,2.401871629E0,3.790092468E0,2.500000000E0,4.300000000E1
1.435130077E3,1.935705636E1,-9.905835254E1,2.235637011E3,2.228096680E3,3.549999952E0,1.710000038E1,2.406852873E0,3.790092468E0,2.500000000E0,4.100000000E1
1.436129673E3,1.935709870E1,-9.905833703E1,2.235961105E3,2.228420898E3,4.139999866E0,1.900000000E1,2.411675353E0,3.790092468E0,2.500000000E0,4.000000000E1
1.437129698E3,1.935713963E1,-9.905832183E1,2.236047409E3,2.228507324E3,4.159999847E0,2.000000000E1,2.414903762E0,3.790092468E0,2.500000000E0,4.000000000E1
1.438129665E3,1.935716836E1,-9.905831739E1,2.236126681E3,2.228586670E3,1.610000014E0,3.557999878E2,2.417278792E0,3.790092468E0,2.500000000E0,4.100000000E1
1.439129881E3,1.935718838E1,-9.905830950E1,2.235151768E3,2.227611816E3,1.850000024E0,3.370000076E1,2.419660281E0,3.790092468E0,2.500000000E0,4.200000000E1
1.440129431E3,1.935720902E1,-9.905830344E1,2.233559912E3,2.226020020E3,1.620000005E0,5.199999809E0,2.421734273E0,3.790092468E0,2.581692696E0,4.300000000E1
1.441129361E3,1.935722736E1,-9.905829984E1,2.232434864E3,2.224895020E3,1.399999976E0,9.500000000E0,2.423530935E0,3.790092468E0,2.986807346E0,4.300000000E1
1.442129556E3,1.935724244E1,-9.905829369E1,2.232378422E3,2.224838623E3,1.440000057E0,2.450000000E1,2.425370559E0,3.790092468E0,3.211611748E0,4.300000000E1
1.443129704E3,1.935725675E1,-9.905828489E1,2.231773392E3,2.224233643E3,1.389999986E0,3.129999924E1,2.427443023E0,3.790092468E0,3.268948793E0,4.300000000E1
1.444129227E3,1.935727511E1,-9.905828149E1,2.231462553E3,2.223922852E3,1.710000038E0,3.550000000E2,2.431910959E0,3.790092468E0,3.121755362E0,4.300000000E1
1.445129844E3,1.935731391E1,-9.905827042E1,2.230686810E3,2.223147217E3,4.280000210E0,1.180000019E1,2.436672183E0,3.790092468E0,2.944544554E0,4.300000000E1
1.446129344E3,1.935735614E1,-9.905826292E1,2.230291681E3,2.222752197E3,3.819999933E0,4.199999809E0,2.440808152E0,3.790092468E0,2.855820894E0,4.000000000E1
1.447129598E3,1.935739232E1,-9.905825377E1,2.228290361E3,2.220750977E3,4.159999847E0,1.219999981E1,2.444959349E0,3.790092468E0,2.915850878E0,4.200000000E1
1.448129369E3,1.935742784E1,-9.905824159E1,2.227692357E3,2.220153076E3,3.529999971E0,1.189999962E1,2.448461279E0,3.790092468E0,2.818148375E0,4.400000000E1
1.449129607E3,1.935745794E1,-9.905823177E1,2.226444224E3,2.218905029E3,2.690000057E0,1.250000000E1,2.452263263E0,3.790092468E0,2.848601818E0,4.400000000E1
1.450130057E3,1.935749017E1,-9.905821967E1,2.227127233E3,2.219588135E3,2.750000000E0,8.100000381E0,2.454799697E0,3.790092468E0,2.678347826E0,4.400000000E1
1.451129810E3,1.935751234E1,-9.905821398E1,2.227459936E3,2.219920898E3,1.370000005E0,9.199999809E0,2.456797920E0,3.790092468E0,2.724716663E0,4.400000000E1
